lat,lng
-22.8604006,-43.4884116
-22.9078627,-43.265928099999996
-22.9135675,-43.2556792
-22.823181,-43.3594717
-22.8613778,-43.495223
-22.8243668,-43.3455832
-22.8557732,-43.2461652
-22.8612838,-43.2805393
-22.8602688,-43.4844901
-22.851271,-43.247003
-22.9645712,-43.1897517
-22.9645712,-43.1897517
-22.9645712,-43.1897517
-22.8602688,-43.4844901
-22.8709633,-43.4426703
-22.8936111,-43.3163889
-22.9000912,-43.316176
-22.9044618,-43.315344
-22.8910293,-43.3342192
-22.9044618,-43.315344
-22.8936111,-43.3163889
-22.8612838,-43.2805393
-22.8602688,-43.4844901
-22.8617882,-43.2779835
-22.8927052,-43.2487744
-22.9222117,-43.1776539
-22.8472161,-43.2754407
-22.9642031,-43.1899405
-22.8694071,-43.4790849
-22.8694071,-43.4790849
-22.8428941,-43.3355731
-22.9458747,-43.3670755
-22.9225,-43.1925
-22.82304,-43.3279105
-22.9018051,-43.317418
-22.8793748,-43.4896872
-22.8624406,-43.2747796
-22.8593107,-43.2754362
-22.899582,-43.196128
-22.8614271,-43.4952227
-22.8302817,-43.3166841
-22.8627778,-43.3152778
-22.834677,-43.379716
-22.9044622,-43.3153115
-22.8229,-43.363025
-22.8255312,-43.34446
-22.8922109,-43.23951
-22.8814171,-43.3512363
-22.8604006,-43.4884116
-22.8966753,-43.245079
-22.8614271,-43.4952227
-22.8578104,-43.2431225
-22.859312,-43.268498
-22.867285,-43.2485796
-22.8578104,-43.2431225
-22.8553624,-43.4881302
-22.8852539,-43.2523889
-22.9225,-43.1925
-22.823181,-43.3594717
-22.8470446,-43.2973528
-22.8376379,-43.3451359
-22.8255312,-43.34446
-22.8257676,-43.3389194
-22.9196515,-43.6843877
-22.9128703,-43.2845545
-22.9465479,-43.3697197
-22.8109713,-43.1874947
-22.9884717,-43.247895
-22.9344866,-43.3291604
-22.8461146,-43.2766175
-22.9385902,-43.2525441
-22.91389,-43.28478
-22.9291778,-43.2272289
-22.9816912,-43.1962577
-22.8229624,-43.2834358
-22.9301574,-43.2084707
-22.8899874,-43.2736259
-22.8488289,-43.2822927
-22.8960142,-43.3213563
-22.8593331,-43.275475900000004
-22.8604006,-43.4884116
-22.8604006,-43.4884116
-22.8617882,-43.2779835
-22.8675722,-43.3252865
-22.8259057,-43.3872447
-22.8588459,-43.4892169
-22.8675722,-43.3252865
-22.8627778,-43.3152778
-22.8472161,-43.2754407
-22.945256,-43.3638495
-22.8604006,-43.4884116
-22.951838,-43.3546
-22.8603436,-43.4915606
-22.9897576,-43.252715
-22.8603985,-43.2821082
-22.8593331,-43.275475900000004
-22.8795382,-43.489301
-22.9521938,-43.3544657
-22.883501,-43.270756
-22.8604006,-43.4884116
-22.8492749,-43.3501379
-22.8472161,-43.2754407
-22.9465479,-43.3697197
-22.8580387,-43.2705382
-22.8550195,-43.4971339
-22.953199,-43.3588189
-22.8845013,-43.5502555
-22.8245503,-43.3387101
-22.9100646,-43.2543042
-22.8578104,-43.2431225
-22.9135675,-43.2556792
-22.8604006,-43.4884116
-22.8604006,-43.4884116
-22.8604006,-43.4884116
-22.8160216,-43.30331
-22.8969198,-43.3516802
-22.8331178,-43.3022257
-22.8593331,-43.275475900000004
-22.9008826,-43.1778419
-22.8627778,-43.3152778
-22.8597169,-43.2717521
-22.913164,-43.2848103
-22.8618686,-43.4910549
-22.8404749,-43.2771263
-22.863617,-43.2791188
-22.8651855,-43.3663751
-22.8505933,-43.2428936
-22.9441667,-43.2408333
-22.8622983,-43.4914814
-22.8604006,-43.4884116
-22.8131401,-43.382459
-22.8622983,-43.4914814
-22.8613778,-43.495223
-22.8456304,-43.2976538
-23.024845,-43.4754151
-22.8552714,-43.242187799999996
-22.9265873,-43.2269271
-22.8552714,-43.242187799999996
-22.8472362,-43.2500419
-22.8920063,-43.4274927
-22.8552714,-43.242187799999996
-22.9259539,-43.2487131
-22.8505933,-43.2428936
-22.8229118,-43.3767869
-22.9441667,-43.2408333
-22.9441667,-43.2408333
-22.8786524,-43.4285172
-22.8380145,-43.2866041
-22.8505384,-43.2429343
-22.9135675,-43.2556792
-22.9410232,-43.382807
-22.8436111,-43.2936111
-22.8624341,-43.2748755
-22.8613778,-43.495223
-22.8230742,-43.3861426
-22.8436111,-43.2936111
-22.8436111,-43.2936111
-22.9939022,-43.2358343
-22.834677,-43.379716
-22.846059,-43.281899
-22.8627778,-43.3152778
-22.8674795,-43.2360836
-22.8472161,-43.2754407
-22.863661,-43.311145
-22.8358488,-43.3920928
-22.823181,-43.3594717
-22.8489764,-43.2814215
-22.9683529,-43.6216275
-22.9197222,-43.2827778
-22.951901,-43.354731
-22.8690285,-43.2376882
-22.9356777,-43.2033453
-22.947112,-43.366371
-22.8552714,-43.242187799999996
-22.8388125,-43.2950253
-22.8249413,-43.3444695
-22.869279,-43.237609
-22.8559808,-43.2442351
-22.8763889,-43.3033333
-22.9465479,-43.3697197
-22.8553516,-43.2422473
-22.8613778,-43.495223
-22.8473512,-43.2840744
-22.8553578,-43.244551
-22.8593331,-43.275475900000004
-22.8936111,-43.3163889
-22.8473512,-43.2840744
-22.8551501,-43.2446281
-22.8429787,-43.2938186
-22.8460739,-43.2965516
-22.947288,-43.366493
-22.8568696,-43.2428977
-22.8646137,-43.3621545
-22.8304806,-43.3016459
-22.9451439,-43.3638365
-22.8533587,-43.3383604
-22.8436111,-43.2936111
-22.9395041,-43.2515359
-22.834677,-43.379716
-22.8311384,-43.3506033
-22.9939022,-43.2358343
-22.9903874,-43.4315403
-22.8550861,-43.3185442
-22.8627778,-43.3152778
-22.9384852,-43.2516233
-22.8021232,-43.1898714
-22.9879841,-43.2479825
-22.8753381,-43.339428
-22.8217987,-43.3986245
-22.9442116,-43.3678663
-22.8556488,-43.2421736
-22.8246493,-43.3727275
-22.8595673,-43.4917482
-22.8627778,-43.3152778
-22.869868,-43.31098
-22.863617,-43.2791188
-22.9395041,-43.2515359
-22.8658549,-43.2764278
-22.9347222,-43.2047222
-22.9293995,-43.25311
-22.9049333,-43.1908134
-22.9465479,-43.3697197
-22.8981085,-43.2698794
-22.8229118,-43.3767869
-22.8679549,-43.3171589
-22.8694071,-43.4790849
-22.856292,-43.48988
-22.9928762,-43.2374846
-22.947321,-43.1943601
-22.8456304,-43.2976538
-22.905568,-43.3081672
-22.9223401,-43.1922501
-22.820226,-43.293957
-22.9214951,-43.1929035
-22.9965886,-43.2460678
-22.8438243,-43.3564595
-22.9078627,-43.265928099999996
-22.9939022,-43.2358343
-22.8472161,-43.2754407
-22.896173,-43.3215519
-22.9939022,-43.2358343
-22.8686447,-43.3173943
-22.8627778,-43.3152778
-22.9223401,-43.1922501
-22.9052507,-43.2340127
-22.8920063,-43.4274927
-22.9052266,-43.2348137
-22.8429787,-43.2938186
-22.9879841,-43.2479825
-22.8230865,-43.2831569
-22.8429787,-43.2938186
-22.8961141,-43.4777639
-22.943603,-43.241073
-22.9083192,-43.2330991
-22.8963277,-43.479005
-22.8604006,-43.4884116
-22.895398,-43.475532
-22.8604006,-43.4884116
-22.8563684,-43.4898289
-22.9192107,-43.198104
-22.847309,-43.285511
-22.8675722,-43.3252865
-22.8648843,-43.285858
-22.8517274,-43.2882225
-22.8473512,-43.2840744
-22.9128005,-43.3867145
-22.8961141,-43.4777639
-22.8603523,-43.4886467
-22.8936373,-43.2474624
-22.8796092,-43.2542528
-22.8640669,-43.3359107
-22.8604006,-43.4884116
-22.9052507,-43.2340127
-22.8613778,-43.495223
-22.8285759,-43.4099496
-22.8675281,-43.3444567
-22.9480397,-43.1940578
-22.8431118,-43.2762054
-22.8463683,-43.2813632
-22.8718566,-43.3355381
-22.883501,-43.270756
-22.901158,-43.267297
-22.856358,-43.490023
-22.9395041,-43.2515359
-22.9046406,-43.5629116
-22.8686447,-43.3173943
-22.8604006,-43.4884116
-22.9003269,-43.1950902
-22.879962,-43.50134
-22.8806087,-43.2722272
-22.8694071,-43.4790849
-22.8524903,-43.3424532
-22.8604006,-43.4884116
-22.9465479,-43.3697197
-22.8799105,-43.2263825
-22.8443491,-43.3232005
-22.8875893,-43.2527367
-22.8216121,-43.3986545
-22.8599749,-43.3698936
-22.8254165,-43.3962056
-22.9799415,-43.1950331
-22.8234412,-43.2959357
-22.823181,-43.3594717
-22.8694071,-43.4790849
-22.8472161,-43.2754407
-22.9205769,-43.2086806
-22.823181,-43.3594717
-22.8961141,-43.4777639
-22.8422924,-43.3735841
-22.9505665,-43.3615253
-22.8996549,-43.2858126
-22.8654866,-43.2619815
-22.873345,-43.330255
-22.8453344,-43.3558285
-22.9354287,-43.186507
-22.9879841,-43.2479825
-22.8725334,-43.3363639
-22.8581095,-43.4875308
-22.8888633,-43.3190536
-22.8799105,-43.2263825
-22.8622012,-43.2638393
-22.8738066,-43.2508498
-22.8667128,-43.3345624
-22.8648938,-43.2623787
-22.8849004,-43.3139367
-22.8718566,-43.3355381
-22.8599749,-43.3698936
-22.8694071,-43.4790849
-22.8919859,-43.279967
-22.8961141,-43.4777639
-22.823181,-43.3594717
-22.848953,-43.3778859
-22.8240137,-43.3642564
-22.8240137,-43.3642564
-22.9645712,-43.1897517
-22.8961141,-43.4777639
-22.805921,-43.31487
-22.860562,-43.4884837
-22.9289569,-43.3641774
-22.8364368,-43.3214277
-22.8456304,-43.2976538
-22.9324691,-43.2557445
-22.8604006,-43.4884116
-22.8604006,-43.4884116
-22.8969198,-43.3516802
-22.8758132,-43.4291023
-22.922402,-43.250029
-22.8627088,-43.2540135
-22.8574907,-43.329357
-22.8595145,-43.2672425
-22.9000812,-43.2298581
-22.9465479,-43.3697197
-22.9297248,-43.2266288
-22.8960142,-43.3213563
-22.864444,-43.328136
-22.8604006,-43.4884116
-22.8694071,-43.4790849
-22.9148773,-43.2509408
-22.9395041,-43.2515359
-22.8255312,-43.34446
-22.8581095,-43.4875308
-22.9135675,-43.2556792
-22.8612593,-43.2758573
-22.8550945,-43.4970808
-22.9136108,-43.2584029
-22.9100018,-43.3185884
-22.8538742,-43.3112132
-22.8487441,-43.2828813
-22.8151266,-43.3156697
-22.8604006,-43.4884116
-22.8593331,-43.275475900000004
-22.801605,-43.1911475
-22.9808979,-43.1944566
-22.8593517,-43.2756509
-22.881318,-43.341776
-22.8489764,-43.2814215
-22.8594119,-43.2764793
-22.9083251,-43.3165725
-22.9694417,-43.1868448
-22.9135675,-43.2556792
-22.9630102,-43.3937029
-22.9465479,-43.3697197
-22.8675722,-43.3252865
-22.8623344,-43.2795687
-22.9270306,-43.2423874
-22.8795382,-43.489301
-22.860177,-43.488728
-22.8667128,-43.3345624
-22.8803283,-43.2701093
-22.856814,-43.49791
-22.986841,-43.2425914
-22.9083251,-43.3165725
-22.8168322,-43.3782826
-22.7983934,-43.2083708
-22.8612129,-43.4246846
-22.8718561,-43.4154546
-22.8588961,-43.4870104
-22.8550195,-43.4971339
-22.8715635,-43.3356763
-22.8109797,-43.3308426
-22.8613889,-43.4211111
-22.8345266,-43.2714826
-22.8830887,-43.2486605
-22.8694071,-43.4790849
-22.8826376,-43.2492415
-22.8472161,-43.2754407
-22.8614271,-43.4952227
-22.8649973,-43.261258
-22.8796207,-43.2516466
-22.8916605,-43.4206169
-22.9093332,-43.2967433
-22.908442,-43.313784
-22.8581095,-43.4875308
-22.8195431,-43.3709897
-22.8184513,-43.3030143
-22.9171709,-43.3871753
-22.860562,-43.4884837
-22.9078627,-43.265928099999996
-22.7887428,-43.1793122
-22.8991167,-43.3687221
-22.8593331,-43.275475900000004
-22.9263867,-43.2207359
-22.9250817,-43.2143265
-22.8622222,-43.2405556
-22.885174,-43.2526603
-22.870248,-43.241696
-22.860855,-43.244405
-22.8627817,-43.26803
-22.9482633,-43.1938208
-22.8553624,-43.4881302
-22.8709173,-43.2361706
-22.9034484,-43.191604
-22.9250817,-43.2143265
-22.9161452,-43.1952278
-22.8830377,-43.2457507
-22.8624406,-43.2747796
-22.8796578,-43.4896091
-22.9939022,-43.2358343
-22.908622,-43.266749
-22.8231509,-43.3765477
-22.8741298,-43.3674656
-22.8605013,-43.49446
-22.8627778,-43.3152778
-22.842644,-43.2671421
-22.794941,-43.197254
-22.8709633,-43.4426703
-22.9441667,-43.2408333
-22.8593331,-43.275475900000004
-22.8552714,-43.242187799999996
-22.8662498,-43.3275184
-22.913164,-43.2848103
-22.867538,-43.327339
-22.9395041,-43.2515359
-22.8826376,-43.2492415
-22.9650763,-43.1966977
-22.8212984,-43.2852622
-22.8420244,-43.3724711
-22.8552714,-43.242187799999996
-22.9465479,-43.3697197
-22.8836356,-43.4384666
-22.890157,-43.487529
-22.890157,-43.487529
-22.8604006,-43.4884116
-22.8986468,-43.3523871
-22.8986468,-43.3523871
-22.8604006,-43.4884116
-22.9388328,-43.2531568
-22.8887168,-43.2290004
-22.8558216,-43.315785
-22.8986468,-43.3523871
-22.987354,-43.24543
-22.9354587,-43.2118946
-22.863392,-43.33619
-22.8588459,-43.4892169
-22.8599396,-43.3228649
-22.8763889,-43.3033333
-23.0010762,-43.2846492
-22.889002,-43.2306617
-22.866284,-43.286398
-23.024845,-43.4754151
-22.8947249,-43.472396
-22.8654866,-43.2619815
-22.8789891,-43.308567
-22.9052507,-43.2340127
-22.8675722,-43.3252865
-22.8784393,-43.3046311
-22.8369575,-43.2744151
-22.8695107,-43.4558134
-22.9320416,-43.1971936
-22.8545303,-43.2395883
-22.8229118,-43.3767869
-22.8842535,-43.4186664
-22.8604006,-43.4884116
-22.917103,-43.2060102
-22.9461653,-43.3644891
-22.9160745,-43.20327
-22.9052507,-43.2340127
-22.8613778,-43.495223
-22.94613,-43.364601
-22.9481408,-43.3625659
-22.9937456,-43.2335964
-22.9461653,-43.3644891
-22.908622,-43.266749
-22.8472161,-43.2754407
-22.881371,-43.501761
-22.8766004,-43.5278572
-22.9250817,-43.2143265
-22.9465479,-43.3697197
-22.9347222,-43.2047222
-22.863406,-43.2873784
-22.8763889,-43.3033333
-22.8680654,-43.317228
-22.8597925,-43.3035082
-22.8795382,-43.489301
-22.8680654,-43.317228
-22.9584623,-43.3730066
-22.8641667,-43.3238889
-22.8474302,-43.2839712
-22.8613778,-43.495223
-22.9433449,-43.3707495
-22.9939022,-43.2358343
-22.9128703,-43.2845545
-22.8612846,-43.4217565
-22.9395041,-43.2515359
-22.8237941,-43.3629166
-22.820089,-43.29428
-22.8218489,-43.4124805
-22.8595673,-43.4917482
-22.8694071,-43.4790849
-22.8599749,-43.3698936
-22.8722222,-43.2913889
-22.8825916,-43.2492432
-22.8584392,-43.492846
-22.8230742,-43.3861426
-22.8638101,-43.5089118
-22.8694071,-43.4790849
-22.8755134,-43.2521258
-22.8713243,-43.4870367
-22.8713243,-43.4870367
-22.9465479,-43.3697197
-22.848431,-43.366117
-22.9474668,-43.3600123
-22.8544139,-43.33986
-22.8795382,-43.489301
-22.8017839,-43.1910147
-22.825859,-43.387195
-22.799389,-43.1790549
-22.946363,-43.364667
-22.9395041,-43.2515359
-22.951838,-43.3546
-22.8530726,-43.2396257
-22.9461653,-43.3644891
-22.9945623,-43.2553998
-22.8275683,-43.3346996
-22.9297248,-43.2266288
-22.9442262,-43.3678585
-22.8511023,-43.3774746
-22.8604006,-43.4884116
-22.9465479,-43.3697197
-22.837814,-43.412729
-22.9395041,-43.2515359
-22.8511023,-43.3774746
-22.8975387,-43.2634795
-22.9122891,-43.198844
-22.8622983,-43.4914814
-22.8408792,-43.3775402
-22.8669393,-43.2558201
-22.8437122,-43.3755795
-22.8641441,-43.449693
-22.9674264,-43.7056394
-22.8604006,-43.4884116
-22.9335131,-43.2376453
-22.8604006,-43.4884116
-22.8915283,-43.4208026
-22.8385589,-43.3340449
-22.9939022,-43.2358343
-22.946093,-43.364663
-22.9052507,-43.2340127
-22.8875573,-43.2581953
-22.8313558,-43.302223
-22.912837,-43.236077
-22.907614,-43.265112
-22.9265873,-43.2269271
-22.8376939,-43.357947
-22.8969198,-43.3516802
-22.8604006,-43.4884116
-22.9395041,-43.2515359
-22.8050083,-43.3197864
-22.9196001,-43.2855347
-22.8622904,-43.4865673
-22.9218498,-43.197146000000004
-22.8472161,-43.2754407
-22.9196001,-43.2855347
-22.9395041,-43.2515359
-22.8513981,-43.28146
-22.9052587,-43.2347508
-22.8556597,-43.243679
-22.8490803,-43.4878281
-22.879504,-43.4528715
-22.9237541,-43.1980773
-22.9232035,-43.1956407
-22.8654866,-43.2619815
-22.8923941,-43.4177244
-22.8789973,-43.3299551
-22.8624341,-43.2748755
-22.8511023,-43.3774746
-22.84988,-43.2864161
-22.8499276,-43.2863576
-22.9389214,-43.2536339
-22.931857,-43.254938
-22.866831,-43.36343
-22.9520949,-43.339625
-22.84988,-43.2864161
-22.8094553,-43.3089519
-22.8614271,-43.4952227
-22.8923941,-43.4177244
-22.9414495,-43.2539301
-22.9510851,-43.1841077
-22.9120556,-43.6146683
-22.8604006,-43.4884116
-22.9194041,-43.2016833
-22.9474668,-43.3600123
-22.8848267,-43.2552778
-22.869447,-43.3176696
-22.8820321,-43.2496748
-22.904922,-43.239879
-22.951386,-43.360847
-22.881371,-43.501761
-22.881371,-43.501761
-22.9514539,-43.360665
-22.9657278,-43.1959756
-22.9167399,-43.1961757
-22.8662498,-43.3275184
-22.8953844,-43.3006874
-22.9138438,-43.2849148
-22.9192378,-43.1981211
-22.949485,-43.375116
-22.9185946,-43.2040269
-22.92602,-43.196796
-22.8604006,-43.4884116
-22.8552714,-43.242187799999996
-22.946447,-43.3645179
-22.8603985,-43.2821082
-22.8759836,-43.3024082
-22.8388209,-43.2948963
-22.8504365,-43.2441323
-22.9474668,-43.3600123
-22.9292805,-43.2027587
-22.8694071,-43.4790849
-22.8604006,-43.4884116
-22.9395041,-43.2515359
-22.8833462,-43.5599636
-22.8554908,-43.2426073
-22.8964465,-43.2453538
-22.9136,-43.284855
-22.9342988,-43.2040917
-22.8297142,-43.3891636
-22.9052507,-43.2340127
-22.9395041,-43.2515359
-22.8553516,-43.2422473
-22.8601663,-43.2440262
-22.8739477,-43.4776707
-22.9496137,-43.375854
-22.863617,-43.2791188
-22.8543104,-43.241442
-22.8322403,-43.3904486
-22.822224,-43.370468
-22.825859,-43.387195
-22.9110577,-43.2564735
-22.9395041,-43.2515359
-22.8563684,-43.4898289
-22.9046925,-43.357058
-22.819436,-43.366907
-22.9135216,-43.2857863
-22.8604006,-43.4884116
-22.8281973,-43.3983788
-22.8814998,-43.2603494
-22.8505384,-43.2429343
-22.8436111,-43.2936111
-22.9012039,-43.2495281
-22.9395041,-43.2515359
-22.951295000000002,-43.3605904
-22.8436111,-43.2936111
-22.8595673,-43.4917482
-22.8456304,-43.2976538
-22.9222022,-43.1797866
-22.8640461,-43.2870841
-22.923314,-43.1795422
-22.8072883,-43.3041478
-22.8875573,-43.2581953
-22.887329,-43.2525851
-22.9044618,-43.315344
-22.8906068,-43.4157059
-22.865576,-43.460486
-22.8612846,-43.4217565
-22.9395041,-43.2515359
-22.9078951,-43.3092419
-22.943946,-43.20259
-22.921194,-43.226644
-22.8473512,-43.2840744
-22.8550286,-43.4921358
-22.8386111,-43.3447222
-22.9395041,-43.2515359
-22.9465479,-43.3697197
-22.8694071,-43.4790849
-22.9465479,-43.3697197
-22.8830377,-43.2457507
-22.8593331,-43.275475900000004
-22.8249018,-43.3832749
-22.860384,-43.488174
-22.8257676,-43.3389194
-22.8456876,-43.3575001
-22.8761697,-43.254761
-22.8627088,-43.2540135
-22.8230742,-43.3861426
-22.8720366,-43.4532394
-22.8627088,-43.2540135
-22.9441667,-43.2408333
-22.9441667,-43.2408333
-22.861204,-43.45277
-22.8550195,-43.4971339
-22.8255312,-43.34446
-22.8766229,-43.2969097
-22.8595673,-43.4917482
-22.8691074,-43.2377013
-22.8624364,-43.2405429
-22.8230742,-43.3861426
-22.8594341,-43.2754066
-22.9294437,-43.2385886
-22.8204814,-43.3204012
-22.9448909,-43.36518
-22.8880977,-43.22776
-22.8627088,-43.2540135
-22.9045133,-43.2004043
-22.8604006,-43.4884116
-22.8691074,-43.2377013
-22.8906068,-43.4157059
-22.9086131,-43.2382131
-22.8742263,-43.4685442
-22.9395041,-43.2515359
-22.893675000000002,-43.2475082
-22.8830377,-43.2457507
-22.9240314,-43.1937204
-22.8480298,-43.3773093
-22.8599749,-43.3698936
-22.8473512,-43.2840744
-22.917995,-43.2188609
-22.9395041,-43.2515359
-22.9942479,-43.3068353
-22.9045781,-43.3011328
-22.8703855,-43.4798073
-22.860384,-43.488174
-22.8606928,-43.3251981
-22.8651569,-43.272025
-22.8662498,-43.3275184
-22.8600128,-43.315981
-22.8140769,-43.2308618
-22.8694071,-43.4790849
-22.8315619,-43.2758748
-22.8134407,-43.2297496
-22.9144826,-43.2040139
-22.8517151,-43.379869
-22.873096,-43.331595
-22.9178289,-43.2350143
-22.8201329,-43.294773
-22.8820321,-43.2496748
-22.8292258,-43.3860529
-22.9266359,-43.670649
-23.0003709,-43.365895
-22.825899,-43.387078
-22.825859,-43.387195
-22.8332639,-43.2865567
-22.833054,-43.286724
-22.9205769,-43.2086806
-22.94997,-43.354799
-22.8889072,-43.2391525
-22.8658219,-43.310471
-22.8607331,-43.2442605
-22.8709633,-43.4426703
-22.8868503,-43.2884473
-22.8709633,-43.4426703
-22.8856237,-43.3481044
-22.8595673,-43.4917482
-22.8654249,-43.2958533
-22.8725334,-43.3363639
-22.9128703,-43.2845545
-22.9263867,-43.2207359
-22.8604006,-43.4884116
-22.9395041,-43.2515359
-22.8593866,-43.2754314
-22.9879841,-43.2479825
-22.9283724,-43.1788214
-22.8195431,-43.3709897
-22.8561214,-43.4929487
-22.9128703,-43.2845545
-22.9395041,-43.2515359
-22.8178855,-43.3796429
-22.8742263,-43.4685442
-22.9325728,-43.2410248
-22.860562,-43.4884837
-22.823881,-43.27475
-22.9465479,-43.3697197
-22.8759688,-43.526314
-22.8676677,-43.2782315
-22.9614006,-43.2049065
-22.811487,-43.3207177
-22.9879841,-43.2479825
-22.9226352,-43.2110883
-22.7741507,-43.1571559
-22.9879841,-43.2479825
-22.8716509,-43.2562752
-22.8691837,-43.3762613
-22.8604006,-43.4884116
-22.860859,-43.244306
-22.8941516,-43.2471274
-22.8713243,-43.4870367
-22.9395041,-43.2515359
-22.8604006,-43.4884116
-22.8364807,-43.3632981
-22.9128703,-43.2845545
-22.8443491,-43.3232005
-22.9226205,-43.1915722
-22.9356777,-43.2033453
-22.9395041,-43.2515359
-22.8875573,-43.2581953
-22.946331,-43.369485
-22.8647372,-43.2727082
-22.8793599,-43.4894845
-22.9395041,-43.2515359
-22.8875573,-43.2581953
-22.8255312,-43.34446
-22.8793599,-43.4894845
-22.9465479,-43.3697197
-22.8526248,-43.3428331
-22.819362,-43.366922
-22.8725334,-43.3363639
-22.8649668,-43.2683938
-22.825296,-43.4023442
-22.8875573,-43.2581953
-22.8987553,-43.5414048
-22.9465479,-43.3697197
-22.9227094,-43.191491
-22.8554009,-43.2468989
-22.948265,-43.369159
-22.850691,-43.242375
-22.947544,-43.369064
-22.9395041,-43.2515359
-22.9939022,-43.2358343
-22.8568696,-43.2428977
-22.8571956,-43.4979109
-22.9356777,-43.2033453
-22.825991899999998,-43.3869468
-22.8505933,-43.2428936
-22.9344832,-43.2570574
-22.8799158,-43.4891024
-22.8799158,-43.4891024
-22.8941516,-43.2471274
-22.867885,-43.3403068
-22.8742263,-43.4685442
-22.8581095,-43.4875308
-22.8627778,-43.3152778
-22.8996416,-43.2227488
-22.8593866,-43.2754314
-22.8662498,-43.3275184
-22.8624341,-43.2748755
-22.8716509,-43.2562752
-22.8487087,-43.2825345
-22.8487087,-43.2825345
-22.8759836,-43.3024082
-22.8795382,-43.489301
-22.8763889,-43.3033333
-22.8675722,-43.3252865
-22.8697797,-43.5087351
-22.9879622,-43.2480261
-22.8729313,-43.2404233
-22.8691074,-43.2377013
-22.980727,-43.194587
-22.8627778,-43.3152778
-22.8859403,-43.2550831
-22.868809,-43.421977
-22.8382119,-43.3659642
-22.9062445,-43.236919
-22.8017839,-43.1910147
-22.8709198,-43.236077
-22.9465479,-43.3697197
-22.8604006,-43.4884116
-22.8503036,-43.3772937
-22.8604006,-43.4884116
-22.9044618,-43.315344
-22.9442262,-43.3678585
-22.9090869,-43.2553349
-22.9142752,-43.2867987
-22.8516327,-43.3783135
-22.8218082,-43.283906
-22.8207342,-43.2918436
-22.8053883,-43.1868232
-22.8604006,-43.4884116
-22.8593866,-43.2754314
-22.8893332,-43.2297856
-22.948047,-43.368372
-22.8300572,-43.3492919
-22.9807789,-43.3242199
-22.8016667,-43.1902778
-22.8593866,-43.2754314
-22.8613816,-43.3437682
-22.8612593,-43.2758573
-22.9395041,-43.2515359
-22.8624341,-43.2748755
-22.9225,-43.1925
-22.8432308,-43.2510036
-22.91,-43.2575
-22.8830377,-43.2457507
-22.9188027,-43.2578081
-22.8912536,-43.3446164
-22.8820321,-43.2496748
-22.8624406,-43.2747796
-22.8969369,-43.2330511
-22.8545227,-43.2396581
-22.8604006,-43.4884116
-22.9483417,-43.3701209
-22.8729313,-43.2404233
-22.8819412,-43.3713812
-22.8604006,-43.4884116
-22.8691074,-43.2377013
-22.8244051,-43.386729
-22.9081086,-43.2650198
-22.9302341,-43.2536331
-22.9149302,-43.1868086
-22.9395041,-43.2515359
-22.9044618,-43.315344
-22.9441667,-43.2408333
-22.9704062,-43.1857207
-22.8694071,-43.4790849
-22.8624341,-43.2748755
-22.9160745,-43.20327
-22.9465479,-43.3697197
-22.863617,-43.2791188
-22.8634421,-43.2780966
-22.8590689,-43.2754178
-22.903592,-43.2404127
-22.8588459,-43.4892169
-23.0150441,-43.3050354
-22.8603985,-43.2821082
-22.9371104,-43.1775325
-22.8624341,-43.2748755
-22.8208417,-43.3968734
-22.9395041,-43.2515359
-22.8229118,-43.3767869
-22.952908,-43.365646
-22.9395041,-43.2515359
-22.950236,-43.354447
-22.9441667,-43.2408333
-22.980727,-43.194587
-22.8472161,-43.2754407
-22.8259057,-43.3872447
-22.8457345,-43.2634943
-22.9384852,-43.2516233
-22.8860658,-43.471404
-22.9561998,-43.2038131
-22.9441667,-43.2408333
-22.9062445,-43.236919
-22.9395041,-43.2515359
-22.8650061,-43.3393998
-22.8624341,-43.2748755
-22.8207158,-43.3647849
-22.8219973,-43.3698614
-22.8219973,-43.3698614
-22.8219973,-43.3698614
-22.9395041,-43.2515359
-22.9242431,-43.3738916
-22.9218569,-43.6628218
-22.91,-43.2575
-22.9628731,-43.1907066
-22.9196001,-43.2855347
-22.898733,-43.2360038
-22.8100624,-43.3018198
-22.9395041,-43.2515359
-22.9000812,-43.2298581
-22.902756,-43.3078108
-22.8638101,-43.5089118
-22.9284499,-43.217775
-22.8553624,-43.4881302
-22.8184513,-43.3030143
-22.8201329,-43.294773
-22.902756,-43.3078108
-22.800207,-43.207268
-22.8622904,-43.4865673
-22.9079866,-43.2660959
-22.861812,-43.540876
-22.9137885,-43.5974696
-22.8201329,-43.294773
-22.9395041,-43.2515359
-22.8604006,-43.4884116
-22.8627088,-43.2540135
-22.8622012,-43.2638393
-22.8551141,-43.3241091
-22.8654866,-43.2619815
-22.8604006,-43.4884116
-22.9128703,-43.2845545
-22.9086111,-43375
-22.9044618,-43.315344
-22.8694071,-43.4790849
-22.8427263,-43.3730742
-22.860562,-43.4884837
-22.948158,-43.368312
-22.8443491,-43.3232005
-22.8875573,-43.2581953
-22.8594341,-43.2754066
-22.859784,-43.4888509
-22.8961141,-43.4777639
-22.9128703,-43.2845545
-22.8533587,-43.3383604
-22.9252336,-43.2053404
-22.9230494,-43.3739788
-22.8613816,-43.3437682
-22.8492812,-43.3772055
-22.9629327,-43.1907971
-22.8889072,-43.2391525
-22.9062445,-43.236919
-22.8487441,-43.2828813
